protein1,protein2,y_true,y_score
ENSP00000260363,ENSP00000330221,0,0.435
ENSP00000080059,ENSP00000232564,0,0.4633333333333333
ENSP00000219252,ENSP00000296417,1,0.6883333333333334
ENSP00000360028,ENSP00000440689,1,0.7483333333333333
ENSP00000245046,ENSP00000334330,0,0.325
ENSP00000363827,ENSP00000180166,1,0.5266666666666666
ENSP00000378974,ENSP00000358723,1,0.885
ENSP00000497260,ENSP00000316244,1,0.8416666666666667
ENSP00000490935,ENSP00000257570,1,0.7566666666666667
ENSP00000264563,ENSP00000321927,0,0.26666666666666666
ENSP00000221476,ENSP00000342637,0,0.32166666666666666
ENSP00000272371,ENSP00000359939,0,0.5266666666666666
ENSP00000357425,ENSP00000411719,0,0.37166666666666665
ENSP00000343957,ENSP00000362121,0,0.5483333333333333
ENSP00000262839,ENSP00000494067,0,0.20333333333333334
ENSP00000335203,ENSP00000346300,0,0.295
ENSP00000333926,ENSP00000377390,0,0.2733333333333333
ENSP00000422375,ENSP00000499465,1,0.475
ENSP00000292408,ENSP00000294312,1,0.42333333333333334
ENSP00000346634,ENSP00000381377,0,0.49833333333333335
ENSP00000428540,ENSP00000156626,1,0.6333333333333333
ENSP00000274137,ENSP00000346196,1,0.6383333333333333
ENSP00000268717,ENSP00000417171,0,0.5333333333333333
ENSP00000308546,ENSP00000449386,1,0.36833333333333335
ENSP00000274376,ENSP00000381097,1,0.475
ENSP00000262030,ENSP00000317780,1,0.7933333333333333
ENSP00000310723,ENSP00000392094,1,0.91
ENSP00000351589,ENSP00000377007,0,0.4866666666666667
ENSP00000346088,ENSP00000447001,1,0.9783333333333334
ENSP00000452123,ENSP00000258962,1,0.9233333333333333
ENSP00000184266,ENSP00000417142,1,0.775
ENSP00000418447,ENSP00000372042,1,0.9033333333333333
ENSP00000240185,ENSP00000246194,0,0.6383333333333333
ENSP00000484638,ENSP00000348924,1,1.0
ENSP00000338862,ENSP00000363642,1,0.9733333333333334
ENSP00000243253,ENSP00000496250,1,0.8433333333333334
ENSP00000216277,ENSP00000315791,1,0.575
ENSP00000359688,ENSP00000368314,0,0.47833333333333333
ENSP00000424838,ENSP00000442656,0,0.36666666666666664
ENSP00000347433,ENSP00000386717,0,0.28833333333333333
ENSP00000280154,ENSP00000374507,0,0.3016666666666667
ENSP00000296786,ENSP00000302150,0,0.38666666666666666
ENSP00000418018,ENSP00000463762,0,0.3983333333333333
ENSP00000314508,ENSP00000378176,1,0.5366666666666666
ENSP00000293670,ENSP00000318429,0,0.21833333333333332
ENSP00000449396,ENSP00000347716,1,0.5733333333333334
ENSP00000355325,ENSP00000271308,1,0.7116666666666667
ENSP00000253796,ENSP00000361231,0,0.3283333333333333
ENSP00000219596,ENSP00000435412,1,0.5666666666666667
ENSP00000363435,ENSP00000280772,1,0.77
ENSP00000389160,ENSP00000339720,1,0.68
ENSP00000266483,ENSP00000455469,0,0.43833333333333335
ENSP00000391596,ENSP00000481675,0,0.19166666666666668
ENSP00000228468,ENSP00000367346,0,0.40166666666666667
ENSP00000362403,ENSP00000321106,1,0.27666666666666667
ENSP00000490083,ENSP00000355627,1,0.675
ENSP00000354525,ENSP00000225969,1,0.96
ENSP00000494831,ENSP00000412566,1,0.94
ENSP00000356515,ENSP00000378965,1,0.58
ENSP00000304283,ENSP00000358696,1,0.7533333333333333
ENSP00000339479,ENSP00000355689,1,0.545
ENSP00000317743,ENSP00000347635,0,0.15
ENSP00000172229,ENSP00000347451,1,0.475
ENSP00000263346,ENSP00000410561,0,0.34833333333333333
ENSP00000276390,ENSP00000272238,1,0.5766666666666667
ENSP00000233202,ENSP00000259206,0,0.18
ENSP00000304845,ENSP00000362508,1,0.7666666666666667
ENSP00000311827,ENSP00000352925,1,0.6016666666666667
ENSP00000444136,ENSP00000230640,1,0.8683333333333333
ENSP00000266671,ENSP00000309538,0,0.28833333333333333
ENSP00000369411,ENSP00000423917,0,0.32
ENSP00000369538,ENSP00000461945,1,0.6116666666666667
ENSP00000393388,ENSP00000243563,1,0.865
ENSP00000259239,ENSP00000352021,0,0.72
ENSP00000276689,ENSP00000354961,1,0.8983333333333333
ENSP00000306245,ENSP00000359719,1,0.8283333333333334
ENSP00000337500,ENSP00000392617,0,0.58
ENSP00000430494,ENSP00000354728,1,0.6866666666666666
ENSP00000419370,ENSP00000431926,0,0.49333333333333335
ENSP00000267935,ENSP00000432305,0,0.35
ENSP00000306788,ENSP00000416429,1,0.8716666666666667
ENSP00000370744,ENSP00000481733,0,0.5916666666666667
ENSP00000216802,ENSP00000263791,0,0.6683333333333333
ENSP00000376623,ENSP00000413720,0,0.3333333333333333
ENSP00000346015,ENSP00000363559,1,0.8933333333333333
ENSP00000356853,ENSP00000359688,0,0.4816666666666667
ENSP00000252711,ENSP00000457513,1,0.6516666666666666
ENSP00000342952,ENSP00000469413,0,0.3016666666666667
ENSP00000262193,ENSP00000263256,1,0.58
ENSP00000257248,ENSP00000397259,0,0.28833333333333333
ENSP00000307900,ENSP00000327589,1,0.8383333333333334
ENSP00000354720,ENSP00000282516,1,0.815
ENSP00000209728,ENSP00000266970,1,0.6683333333333333
ENSP00000278319,ENSP00000291386,0,0.4216666666666667
ENSP00000498577,ENSP00000361636,1,0.7166666666666667
ENSP00000352706,ENSP00000420311,1,0.78
ENSP00000306902,ENSP00000415283,0,0.3466666666666667
ENSP00000368814,ENSP00000475700,0,0.2816666666666667
ENSP00000346509,ENSP00000384869,0,0.27666666666666667
ENSP00000356972,ENSP00000498656,1,0.5883333333333334
ENSP00000264428,ENSP00000302324,0,0.35833333333333334
ENSP00000318604,ENSP00000417898,0,0.285
ENSP00000241436,ENSP00000269305,1,0.78
ENSP00000209728,ENSP00000355506,1,0.7516666666666667
ENSP00000437737,ENSP00000266376,1,0.6483333333333333
ENSP00000315118,ENSP00000479089,0,0.25666666666666665
ENSP00000449328,ENSP00000296102,1,0.8633333333333333
ENSP00000289382,ENSP00000427695,1,0.5
ENSP00000362795,ENSP00000296140,1,0.6566666666666666
ENSP00000217246,ENSP00000221307,0,0.325
ENSP00000263063,ENSP00000428182,0,0.17333333333333334
ENSP00000332198,ENSP00000298746,1,0.6483333333333333
ENSP00000354859,ENSP00000311344,1,0.5966666666666667
ENSP00000339587,ENSP00000276708,1,0.33666666666666667
ENSP00000380878,ENSP00000291295,1,0.9216666666666666
ENSP00000405330,ENSP00000360266,1,0.8733333333333333
ENSP00000344392,ENSP00000393541,1,0.5033333333333333
ENSP00000360522,ENSP00000454786,0,0.375
ENSP00000339527,ENSP00000378974,1,0.8816666666666667
ENSP00000306253,ENSP00000359719,1,0.9316666666666666
ENSP00000364119,ENSP00000385958,1,0.9566666666666667
ENSP00000364550,ENSP00000452007,0,0.20833333333333334
ENSP00000348886,ENSP00000387209,0,0.355
ENSP00000342351,ENSP00000354910,0,0.42833333333333334
ENSP00000305255,ENSP00000385410,0,0.37166666666666665
ENSP00000363043,ENSP00000250454,1,0.28
ENSP00000462667,ENSP00000484638,1,1.0
ENSP00000338988,ENSP00000376500,0,0.3333333333333333
ENSP00000310405,ENSP00000286548,1,0.7983333333333333
ENSP00000496250,ENSP00000346725,1,0.98
ENSP00000303373,ENSP00000283131,1,0.8533333333333334
ENSP00000465075,ENSP00000370557,1,0.535
ENSP00000216037,ENSP00000237264,1,0.41333333333333333
ENSP00000244527,ENSP00000363349,0,0.10333333333333333
ENSP00000353741,ENSP00000217182,1,0.8283333333333334
ENSP00000262407,ENSP00000328228,0,0.20333333333333334
ENSP00000261381,ENSP00000354874,0,0.3433333333333333
ENSP00000334538,ENSP00000418532,0,0.14
ENSP00000264904,ENSP00000372499,0,0.41833333333333333
ENSP00000404122,ENSP00000413625,0,0.635
ENSP00000357823,ENSP00000497004,1,0.9216666666666666
ENSP00000292363,ENSP00000345873,0,0.18166666666666667
ENSP00000266551,ENSP00000468411,0,0.335
ENSP00000053468,ENSP00000425809,0,0.6083333333333333
ENSP00000229135,ENSP00000371425,1,0.59
ENSP00000370088,ENSP00000357842,1,0.3433333333333333
ENSP00000262018,ENSP00000358532,0,0.215
ENSP00000293879,ENSP00000355361,0,0.28
ENSP00000449884,ENSP00000177742,1,0.9
ENSP00000363708,ENSP00000327440,1,0.6283333333333333
ENSP00000389103,ENSP00000369757,1,0.9983333333333333
ENSP00000264938,ENSP00000456974,0,0.18166666666666667
ENSP00000264538,ENSP00000347915,1,0.8366666666666667
ENSP00000256538,ENSP00000327048,0,0.355
ENSP00000244007,ENSP00000368966,1,0.6533333333333333
ENSP00000343515,ENSP00000451030,0,0.6866666666666666
ENSP00000452454,ENSP00000339917,1,0.77
ENSP00000080059,ENSP00000375914,0,0.16833333333333333
ENSP00000436318,ENSP00000270142,1,0.5216666666666666
ENSP00000272317,ENSP00000340896,1,0.8383333333333334
ENSP00000335193,ENSP00000364289,0,0.6283333333333333
ENSP00000470142,ENSP00000481038,0,0.5716666666666667
ENSP00000464342,ENSP00000469613,1,0.9116666666666666
ENSP00000008527,ENSP00000380044,1,0.5616666666666666
ENSP00000252229,ENSP00000472620,0,0.22666666666666666
ENSP00000255380,ENSP00000279387,0,0.5416666666666666
ENSP00000304845,ENSP00000419665,0,0.38166666666666665
ENSP00000215565,ENSP00000389160,1,0.5933333333333334
ENSP00000479794,ENSP00000303373,1,1.0
ENSP00000361021,ENSP00000430684,1,0.8
ENSP00000385725,ENSP00000340823,1,0.83
ENSP00000359319,ENSP00000362444,0,0.32666666666666666
ENSP00000229554,ENSP00000250237,0,0.315
ENSP00000295900,ENSP00000263974,1,0.5866666666666667
ENSP00000293778,ENSP00000226317,1,0.5233333333333333
ENSP00000371607,ENSP00000416429,0,0.42333333333333334
ENSP00000489597,ENSP00000300305,1,0.675
ENSP00000232564,ENSP00000353769,0,0.255
ENSP00000225474,ENSP00000419425,0,0.37166666666666665
ENSP00000471896,ENSP00000496832,1,0.5716666666666667
ENSP00000242057,ENSP00000307479,1,0.6366666666666667
ENSP00000316737,ENSP00000357772,1,1.0
ENSP00000452181,ENSP00000493074,0,0.19833333333333333
ENSP00000361140,ENSP00000365687,0,0.275
ENSP00000216452,ENSP00000351155,0,0.21833333333333332
ENSP00000323740,ENSP00000486361,0,0.2733333333333333
ENSP00000268661,ENSP00000498019,1,0.99
ENSP00000264144,ENSP00000400365,0,0.605
ENSP00000482674,ENSP00000366962,1,1.0
ENSP00000414884,ENSP00000263576,1,0.44
ENSP00000419765,ENSP00000262188,1,0.7816666666666666
ENSP00000308716,ENSP00000380024,0,0.16166666666666665
ENSP00000249269,ENSP00000386636,0,0.26166666666666666
ENSP00000310726,ENSP00000252602,1,0.7833333333333333
ENSP00000280557,ENSP00000498019,1,0.9233333333333333
ENSP00000364813,ENSP00000362110,1,0.7633333333333333
ENSP00000220509,ENSP00000331210,0,0.23
ENSP00000159060,ENSP00000262120,0,0.2733333333333333
ENSP00000263102,ENSP00000365891,0,0.5466666666666666
ENSP00000286307,ENSP00000361895,0,0.11333333333333333
ENSP00000469613,ENSP00000426909,1,0.6816666666666666
ENSP00000393776,ENSP00000483185,1,0.5783333333333334
ENSP00000252934,ENSP00000384264,0,0.39166666666666666
ENSP00000300079,ENSP00000353452,0,0.27166666666666667
ENSP00000364412,ENSP00000362549,1,0.8716666666666667
ENSP00000216455,ENSP00000355568,0,0.255
ENSP00000260665,ENSP00000261889,0,0.5133333333333333
ENSP00000352257,ENSP00000298139,1,0.8116666666666666
ENSP00000466818,ENSP00000296684,1,0.7866666666666666
ENSP00000414359,ENSP00000271308,1,0.77
ENSP00000262850,ENSP00000264433,1,0.6583333333333333
ENSP00000379691,ENSP00000406598,0,0.4666666666666667
ENSP00000278572,ENSP00000258955,1,0.8766666666666667
ENSP00000499465,ENSP00000371230,1,0.74
ENSP00000342609,ENSP00000216264,1,0.455
ENSP00000429374,ENSP00000385958,1,0.9766666666666667
ENSP00000232905,ENSP00000256383,1,0.845
ENSP00000315774,ENSP00000388510,0,0.5233333333333333
ENSP00000228434,ENSP00000376611,0,0.25166666666666665
ENSP00000361834,ENSP00000398632,1,0.6383333333333333
ENSP00000354720,ENSP00000297338,1,0.8833333333333333
ENSP00000200181,ENSP00000497653,1,0.37
ENSP00000361554,ENSP00000403343,0,0.25666666666666665
ENSP00000258383,ENSP00000417602,1,0.7566666666666667
ENSP00000266736,ENSP00000377112,0,0.175
ENSP00000360498,ENSP00000258105,1,0.715
ENSP00000292169,ENSP00000346032,1,0.4166666666666667
ENSP00000354665,ENSP00000355206,1,0.855
ENSP00000334198,ENSP00000419313,1,0.545
ENSP00000388107,ENSP00000356426,1,0.7683333333333333
ENSP00000262715,ENSP00000358563,1,0.42833333333333334
ENSP00000255108,ENSP00000419599,1,0.3416666666666667
ENSP00000366915,ENSP00000427514,1,0.6
ENSP00000349252,ENSP00000296181,1,0.7333333333333333
ENSP00000289957,ENSP00000327431,0,0.42833333333333334
ENSP00000285814,ENSP00000339795,1,0.9766666666666667
ENSP00000373700,ENSP00000262741,1,0.7583333333333333
ENSP00000336866,ENSP00000364000,0,0.33166666666666667
ENSP00000341382,ENSP00000379946,0,0.43666666666666665
ENSP00000252050,ENSP00000321853,0,0.32166666666666666
ENSP00000363787,ENSP00000354724,1,0.6266666666666667
ENSP00000308541,ENSP00000315011,1,0.5116666666666667
ENSP00000497260,ENSP00000395708,1,0.8883333333333333
ENSP00000305230,ENSP00000375730,1,0.9466666666666667
ENSP00000358019,ENSP00000379931,0,0.41
ENSP00000240615,ENSP00000342056,0,0.33666666666666667
ENSP00000269571,ENSP00000362680,1,0.77
ENSP00000369573,ENSP00000480991,0,0.23666666666666666
ENSP00000238146,ENSP00000352021,1,0.5966666666666667
ENSP00000259469,ENSP00000410746,1,0.7
ENSP00000377793,ENSP00000356319,1,0.8166666666666667
ENSP00000272252,ENSP00000290573,1,0.7883333333333333
ENSP00000263390,ENSP00000357047,1,0.3983333333333333
ENSP00000433664,ENSP00000478490,1,0.33166666666666667
ENSP00000493594,ENSP00000379616,1,0.8933333333333333
ENSP00000235310,ENSP00000349709,0,0.44666666666666666
ENSP00000260508,ENSP00000385828,1,0.45666666666666667
ENSP00000307272,ENSP00000428184,0,0.4766666666666667
ENSP00000391596,ENSP00000411932,0,0.10333333333333333
ENSP00000385450,ENSP00000360672,1,0.615
ENSP00000478887,ENSP00000264444,1,0.6133333333333333
ENSP00000299440,ENSP00000311083,0,0.465
ENSP00000327436,ENSP00000345270,0,0.2816666666666667
ENSP00000220751,ENSP00000430684,1,0.635
ENSP00000311165,ENSP00000314508,0,0.4066666666666667
ENSP00000273047,ENSP00000310406,1,0.5166666666666667
ENSP00000206765,ENSP00000365081,0,0.3516666666666667
ENSP00000365019,ENSP00000405726,0,0.4816666666666667
ENSP00000228437,ENSP00000482743,0,0.21333333333333335
ENSP00000230354,ENSP00000221859,1,0.8033333333333333
ENSP00000339883,ENSP00000308369,1,0.23833333333333334
ENSP00000464813,ENSP00000428223,1,0.9966666666666667
ENSP00000470972,ENSP00000366798,1,0.9566666666666667
ENSP00000498466,ENSP00000379457,1,0.5033333333333333
ENSP00000378063,ENSP00000492441,0,0.38666666666666666
ENSP00000360141,ENSP00000383558,1,0.68
ENSP00000263209,ENSP00000482313,0,0.5333333333333333
ENSP00000369757,ENSP00000464342,1,0.9983333333333333
ENSP00000379841,ENSP00000395012,0,0.2633333333333333
ENSP00000355077,ENSP00000427108,0,0.35833333333333334
ENSP00000338413,ENSP00000399208,0,0.5433333333333333
ENSP00000245907,ENSP00000356395,1,0.53
ENSP00000357315,ENSP00000376204,1,0.525
ENSP00000302114,ENSP00000337386,0,0.33666666666666667
ENSP00000419712,ENSP00000431840,0,0.435
ENSP00000268717,ENSP00000463762,0,0.4
ENSP00000296490,ENSP00000365694,1,0.5166666666666667
ENSP00000282249,ENSP00000339933,1,0.545
ENSP00000265038,ENSP00000372505,0,0.28833333333333333
ENSP00000231751,ENSP00000383710,0,0.25
ENSP00000215829,ENSP00000282251,1,0.92
ENSP00000359042,ENSP00000454229,0,0.08666666666666667
ENSP00000322775,ENSP00000345464,0,0.3566666666666667
ENSP00000181383,ENSP00000265165,0,0.345
ENSP00000319501,ENSP00000261296,1,0.6466666666666666
ENSP00000054668,ENSP00000237853,0,0.23666666666666666
ENSP00000228740,ENSP00000400101,0,0.30333333333333334
ENSP00000362690,ENSP00000374183,0,0.38166666666666665
ENSP00000352882,ENSP00000392896,0,0.27166666666666667
ENSP00000428426,ENSP00000370625,1,0.8433333333333334
ENSP00000478121,ENSP00000381693,1,0.65
ENSP00000339467,ENSP00000240874,1,0.3883333333333333
ENSP00000219169,ENSP00000352400,1,0.5333333333333333
ENSP00000232375,ENSP00000179259,1,0.47
ENSP00000440273,ENSP00000448073,0,0.24
ENSP00000364839,ENSP00000482063,1,0.74
ENSP00000350267,ENSP00000362166,1,0.6216666666666667
ENSP00000294119,ENSP00000312107,1,0.39166666666666666
ENSP00000332371,ENSP00000472445,0,0.30333333333333334
ENSP00000303522,ENSP00000416797,0,0.12666666666666668
ENSP00000363591,ENSP00000365596,0,0.35833333333333334
ENSP00000265052,ENSP00000417142,1,0.585
ENSP00000295926,ENSP00000325546,0,0.31166666666666665
ENSP00000388638,ENSP00000398698,0,0.39166666666666666
ENSP00000281031,ENSP00000414253,0,0.32
ENSP00000267101,ENSP00000404131,1,0.4716666666666667
ENSP00000345179,ENSP00000437783,0,0.385
ENSP00000288078,ENSP00000361927,0,0.19833333333333333
ENSP00000265094,ENSP00000274255,1,0.6316666666666667
ENSP00000324810,ENSP00000380794,1,0.375
ENSP00000219252,ENSP00000259895,1,0.5983333333333334
ENSP00000008527,ENSP00000357256,0,0.265
ENSP00000259089,ENSP00000268668,0,0.78
ENSP00000357097,ENSP00000406197,0,0.335
ENSP00000354876,ENSP00000249269,1,0.6333333333333333
ENSP00000256339,ENSP00000294119,0,0.5366666666666666
ENSP00000286648,ENSP00000379496,1,0.48833333333333334
ENSP00000357737,ENSP00000359606,0,0.285
ENSP00000306844,ENSP00000437041,0,0.3466666666666667
ENSP00000320949,ENSP00000380659,1,0.42
ENSP00000344794,ENSP00000417901,1,0.39666666666666667
ENSP00000359424,ENSP00000500582,1,0.7283333333333334
ENSP00000364766,ENSP00000377001,0,0.3566666666666667
ENSP00000356967,ENSP00000424191,0,0.28833333333333333
ENSP00000445757,ENSP00000378578,1,0.8116666666666666
ENSP00000355325,ENSP00000309474,1,0.7383333333333333
ENSP00000346671,ENSP00000264033,1,0.7216666666666667
ENSP00000219789,ENSP00000254436,0,0.40166666666666667
ENSP00000216780,ENSP00000230658,0,0.36
ENSP00000307288,ENSP00000328412,0,0.65
ENSP00000339527,ENSP00000366488,1,0.92
ENSP00000335384,ENSP00000466111,0,0.39666666666666667
ENSP00000253462,ENSP00000405726,1,0.5283333333333333
ENSP00000294489,ENSP00000321656,0,0.345
ENSP00000319240,ENSP00000417161,0,0.3016666666666667
ENSP00000324343,ENSP00000355969,0,0.25833333333333336
ENSP00000357901,ENSP00000495951,0,0.3283333333333333
ENSP00000348602,ENSP00000491537,0,0.21666666666666667
ENSP00000354871,ENSP00000384179,0,0.295
ENSP00000305613,ENSP00000370803,0,0.5116666666666667
ENSP00000338641,ENSP00000327268,1,0.515
ENSP00000263354,ENSP00000259400,1,0.6816666666666666
ENSP00000370625,ENSP00000393241,1,0.9166666666666666
ENSP00000386419,ENSP00000430242,0,0.315
ENSP00000296102,ENSP00000463842,1,0.9383333333333334
ENSP00000490935,ENSP00000380073,1,0.54
ENSP00000325681,ENSP00000337451,0,0.4633333333333333
ENSP00000249269,ENSP00000381736,1,0.5483333333333333
ENSP00000375809,ENSP00000409126,0,0.6283333333333333
ENSP00000421801,ENSP00000477848,0,0.16333333333333333
ENSP00000326981,ENSP00000466010,1,0.9816666666666667
ENSP00000247026,ENSP00000436318,0,0.22833333333333333
ENSP00000383274,ENSP00000293831,1,0.77
ENSP00000267750,ENSP00000467176,0,0.26
ENSP00000221486,ENSP00000433712,0,0.115
ENSP00000379138,ENSP00000295897,1,0.6666666666666666
ENSP00000401264,ENSP00000415769,0,0.48833333333333334
ENSP00000419081,ENSP00000309591,1,0.87
ENSP00000296702,ENSP00000329403,0,0.48333333333333334
ENSP00000220751,ENSP00000254730,0,0.5016666666666667
ENSP00000449328,ENSP00000309334,1,0.9383333333333334
ENSP00000367391,ENSP00000420927,0,0.3383333333333333
ENSP00000314441,ENSP00000371517,0,0.45166666666666666
ENSP00000360162,ENSP00000420213,0,0.455
ENSP00000337451,ENSP00000274376,1,0.6016666666666667
ENSP00000358813,ENSP00000263181,1,0.7666666666666667
ENSP00000323872,ENSP00000366970,0,0.31833333333333336
ENSP00000362146,ENSP00000499238,1,0.8083333333333333
ENSP00000254803,ENSP00000439170,0,0.4666666666666667
ENSP00000216274,ENSP00000496842,0,0.2816666666666667
ENSP00000346478,ENSP00000380878,0,0.29333333333333333
ENSP00000367872,ENSP00000412457,0,0.49333333333333335
ENSP00000302478,ENSP00000361625,0,0.21333333333333335
ENSP00000400175,ENSP00000480279,0,0.5483333333333333
ENSP00000369299,ENSP00000386892,0,0.29833333333333334
ENSP00000353165,ENSP00000346577,1,0.49666666666666665
ENSP00000302177,ENSP00000330442,1,0.5566666666666666
ENSP00000480707,ENSP00000405926,1,0.38333333333333336
ENSP00000420294,ENSP00000358474,1,0.6483333333333333
ENSP00000377061,ENSP00000257414,1,0.7583333333333333
ENSP00000277746,ENSP00000303222,0,0.125
ENSP00000354566,ENSP00000501093,0,0.4
ENSP00000365042,ENSP00000448998,0,0.38
ENSP00000423563,ENSP00000443824,0,0.25166666666666665
ENSP00000431254,ENSP00000433664,0,0.49666666666666665
ENSP00000317376,ENSP00000306548,1,0.9
ENSP00000338844,ENSP00000410481,0,0.22833333333333333
ENSP00000339145,ENSP00000367038,0,0.495
ENSP00000294304,ENSP00000380150,0,0.345
ENSP00000265085,ENSP00000409231,0,0.31333333333333335
ENSP00000356430,ENSP00000453508,0,0.415
ENSP00000312652,ENSP00000293330,1,0.4816666666666667
ENSP00000285419,ENSP00000347792,1,0.46166666666666667
ENSP00000358918,ENSP00000249373,1,0.5166666666666667
ENSP00000362110,ENSP00000366557,1,0.8716666666666667
ENSP00000463842,ENSP00000318646,1,0.9933333333333333
ENSP00000305529,ENSP00000364898,1,0.5366666666666666
ENSP00000500582,ENSP00000357804,1,0.7783333333333333
ENSP00000325136,ENSP00000381785,1,0.6333333333333333
ENSP00000230640,ENSP00000256442,0,0.8366666666666667
ENSP00000264657,ENSP00000481249,1,0.5766666666666667
ENSP00000321546,ENSP00000365745,0,0.4666666666666667
ENSP00000347168,ENSP00000266000,1,1.0
ENSP00000294129,ENSP00000384570,0,0.29833333333333334
ENSP00000363642,ENSP00000336741,1,0.875
ENSP00000216034,ENSP00000376753,0,0.47833333333333333
ENSP00000242848,ENSP00000260953,1,0.4483333333333333
ENSP00000356541,ENSP00000368801,1,0.6316666666666667
ENSP00000243253,ENSP00000262584,1,0.885
ENSP00000244513,ENSP00000342538,0,0.23666666666666666
ENSP00000279249,ENSP00000373206,0,0.28
ENSP00000306662,ENSP00000396995,0,0.15
ENSP00000264382,ENSP00000346643,1,0.625
ENSP00000307889,ENSP00000337439,0,0.5916666666666667
ENSP00000306548,ENSP00000414321,1,0.9283333333333333
ENSP00000332247,ENSP00000304891,1,0.7033333333333334
ENSP00000230340,ENSP00000327179,1,0.6266666666666667
ENSP00000319846,ENSP00000356587,0,0.22166666666666668
ENSP00000371169,ENSP00000199320,1,0.855
ENSP00000330442,ENSP00000354518,0,0.19833333333333333
ENSP00000019103,ENSP00000299766,0,0.36333333333333334
ENSP00000242729,ENSP00000281923,0,0.27666666666666667
ENSP00000286317,ENSP00000452454,1,0.715
ENSP00000338235,ENSP00000360025,0,0.39166666666666666
ENSP00000323076,ENSP00000356110,0,0.225
ENSP00000379496,ENSP00000248150,1,0.62
ENSP00000297579,ENSP00000311135,1,0.8
ENSP00000327487,ENSP00000468956,0,0.22166666666666668
ENSP00000328182,ENSP00000424571,0,0.25333333333333335
ENSP00000356989,ENSP00000370508,0,0.585
ENSP00000379258,ENSP00000324806,1,0.7966666666666666
ENSP00000216259,ENSP00000494664,1,0.6916666666666667
ENSP00000284669,ENSP00000360958,0,0.525
ENSP00000274353,ENSP00000372313,0,0.32
ENSP00000335371,ENSP00000440222,0,0.18333333333333332
ENSP00000388510,ENSP00000476815,0,0.2966666666666667
ENSP00000486891,ENSP00000377508,1,0.64
ENSP00000285402,ENSP00000322396,0,0.36666666666666664
ENSP00000310405,ENSP00000493823,0,0.225
ENSP00000320401,ENSP00000301141,1,0.915
ENSP00000222254,ENSP00000329846,0,0.56
ENSP00000400906,ENSP00000497594,1,0.6333333333333333
ENSP00000297268,ENSP00000368528,0,0.28
ENSP00000296417,ENSP00000361363,1,0.7666666666666667
ENSP00000333310,ENSP00000381047,0,0.22
ENSP00000221891,ENSP00000401720,0,0.15166666666666667
ENSP00000253247,ENSP00000328854,1,0.7733333333333333
ENSP00000280904,ENSP00000283632,0,0.39
ENSP00000250699,ENSP00000404860,0,0.11333333333333333
ENSP00000278200,ENSP00000417548,1,0.27166666666666667
ENSP00000339720,ENSP00000466818,1,0.7066666666666667
ENSP00000414398,ENSP00000385385,1,0.545
ENSP00000346725,ENSP00000420311,1,0.9466666666666667
ENSP00000252723,ENSP00000357480,0,0.3466666666666667
ENSP00000287239,ENSP00000343658,0,0.40166666666666667
ENSP00000320171,ENSP00000261170,1,0.6616666666666666
ENSP00000351602,ENSP00000362344,0,0.4083333333333333
ENSP00000494538,ENSP00000259915,1,0.4866666666666667
ENSP00000367739,ENSP00000471921,0,0.25333333333333335
ENSP00000264663,ENSP00000337332,1,0.44166666666666665
ENSP00000286317,ENSP00000343818,0,0.5983333333333334
ENSP00000367309,ENSP00000368572,1,0.5966666666666667
ENSP00000417142,ENSP00000483888,1,0.72
ENSP00000269298,ENSP00000359000,0,0.18
ENSP00000244527,ENSP00000358105,0,0.5216666666666666
ENSP00000281589,ENSP00000493515,0,0.24
ENSP00000263923,ENSP00000274625,1,0.685
ENSP00000003302,ENSP00000371802,0,0.11833333333333333
ENSP00000262315,ENSP00000363614,0,0.35
ENSP00000231524,ENSP00000298307,0,0.4066666666666667
ENSP00000376886,ENSP00000376889,1,0.74
ENSP00000307940,ENSP00000419599,1,0.49666666666666665
ENSP00000466363,ENSP00000222254,1,0.845
ENSP00000296215,ENSP00000342374,1,0.8466666666666667
ENSP00000339145,ENSP00000499593,0,0.5366666666666666
ENSP00000261842,ENSP00000490393,1,0.22666666666666666
ENSP00000478771,ENSP00000203664,1,0.915
ENSP00000222693,ENSP00000361458,0,0.305
ENSP00000280377,ENSP00000359216,0,0.28
ENSP00000326128,ENSP00000328940,0,0.37666666666666665
ENSP00000155093,ENSP00000324573,0,0.325
ENSP00000364398,ENSP00000491504,0,0.235
ENSP00000419370,ENSP00000259469,1,0.8233333333333334
ENSP00000310129,ENSP00000428055,0,0.325
ENSP00000225512,ENSP00000351605,1,0.5133333333333333
ENSP00000226091,ENSP00000263093,0,0.4666666666666667
ENSP00000358072,ENSP00000381247,0,0.5133333333333333
ENSP00000366962,ENSP00000480960,1,1.0
ENSP00000291386,ENSP00000305877,0,0.265
ENSP00000264071,ENSP00000354558,1,0.7383333333333333
ENSP00000317714,ENSP00000338562,1,0.8233333333333334
ENSP00000378563,ENSP00000299300,1,0.7433333333333333
ENSP00000365458,ENSP00000262633,1,0.6616666666666666
ENSP00000340271,ENSP00000355657,1,0.94
ENSP00000267594,ENSP00000352926,1,0.23
ENSP00000254854,ENSP00000368452,1,0.49666666666666665
ENSP00000419449,ENSP00000326381,1,0.81
ENSP00000263073,ENSP00000366915,0,0.255
ENSP00000361027,ENSP00000419465,1,0.785
