Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of small molecule metabolic process (GO:0062014)	1/22	1.858945e-01	3.195615e-01	0	0	5.094723e+00	8.572259e+00	EP300
GO_Biological_Process_2021	G1/S transition of mitotic cell cycle (GO:0000082)	2/85	1.872730e-01	3.211665e-01	0	0	2.583944e+00	4.328593e+00	NASP;PHF8
GO_Biological_Process_2021	membrane organization (GO:0061024)	4/242	1.890505e-01	3.234467e-01	0	0	1.807738e+00	3.011224e+00	UBB;UBC;UBA52;ACTB
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	2/86	1.906315e-01	3.253805e-01	0	0	2.553054e+00	4.231465e+00	DAXX;UBB
GO_Biological_Process_2021	negative regulation of intracellular protein transport (GO:0090317)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	BARD1
GO_Biological_Process_2021	response to copper ion (GO:0046688)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	DAXX
GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	SIRT5
GO_Biological_Process_2021	DNA catabolic process, endonucleolytic (GO:0000737)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	H1-0
GO_Biological_Process_2021	protein deacylation (GO:0035601)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	SIRT5
GO_Biological_Process_2021	regulation of protein export from nucleus (GO:0046825)	1/23	1.934740e-01	3.256136e-01	0	0	4.862899e+00	7.987857e+00	BARD1
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	2/89	2.007540e-01	3.328210e-01	0	0	2.464643e+00	3.957415e+00	CREBBP;EP300
GO_Biological_Process_2021	protein import (GO:0017038)	2/89	2.007540e-01	3.328210e-01	0	0	2.464643e+00	3.957415e+00	TNPO1;IPO4
GO_Biological_Process_2021	establishment of mitotic spindle orientation (GO:0000132)	1/24	2.009833e-01	3.328210e-01	0	0	4.651234e+00	7.463060e+00	CENPA
GO_Biological_Process_2021	apoptotic nuclear changes (GO:0030262)	1/24	2.009833e-01	3.328210e-01	0	0	4.651234e+00	7.463060e+00	H1-0
GO_Biological_Process_2021	response to gamma radiation (GO:0010332)	1/24	2.009833e-01	3.328210e-01	0	0	4.651234e+00	7.463060e+00	RPL26
GO_Biological_Process_2021	regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	1/24	2.009833e-01	3.328210e-01	0	0	4.651234e+00	7.463060e+00	TRIM33
GO_Biological_Process_2021	histone monoubiquitination (GO:0010390)	1/24	2.009833e-01	3.328210e-01	0	0	4.651234e+00	7.463060e+00	UHRF1
GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	3/168	2.059581e-01	3.402786e-01	0	0	1.952211e+00	3.084654e+00	KAT2B;CREBBP;SMARCA5
GO_Biological_Process_2021	positive regulation of transport (GO:0051050)	2/91	2.075372e-01	3.404558e-01	0	0	2.409013e+00	3.788040e+00	KMT2A;ACTB
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	4/252	2.080620e-01	3.404558e-01	0	0	1.733960e+00	2.722176e+00	KAT2B;CREBBP;EP300;SMARCA4
GO_Biological_Process_2021	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	2.084231e-01	3.404558e-01	0	0	4.457207e+00	6.989726e+00	UBB
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	2.084231e-01	3.404558e-01	0	0	4.457207e+00	6.989726e+00	EP300
GO_Biological_Process_2021	positive regulation of DNA-templated transcription, elongation (GO:0032786)	1/25	2.084231e-01	3.404558e-01	0	0	4.457207e+00	6.989726e+00	SUPT16H
GO_Biological_Process_2021	regulation of lipid metabolic process (GO:0019216)	2/92	2.109380e-01	3.430118e-01	0	0	2.382126e+00	3.707042e+00	CREBBP;MACROH2A1
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	2/92	2.109380e-01	3.430118e-01	0	0	2.382126e+00	3.707042e+00	CREBBP;EP300
GO_Biological_Process_2021	regulation of telomere maintenance (GO:0032204)	1/26	2.157940e-01	3.485531e-01	0	0	4.278703e+00	6.561096e+00	ATRX
GO_Biological_Process_2021	TOR signaling (GO:0031929)	1/26	2.157940e-01	3.485531e-01	0	0	4.278703e+00	6.561096e+00	RPS6
GO_Biological_Process_2021	DNA modification (GO:0006304)	1/26	2.157940e-01	3.485531e-01	0	0	4.278703e+00	6.561096e+00	H3-4
GO_Biological_Process_2021	hemopoiesis (GO:0030097)	2/94	2.177560e-01	3.509371e-01	0	0	2.330104e+00	3.551964e+00	L3MBTL1;KMT2A
GO_Biological_Process_2021	regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/27	2.230966e-01	3.571524e-01	0	0	4.113929e+00	6.171513e+00	SUPT16H
