Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
c2.cp.v2024.1.Hs.symbols.gmt	PID_AURORA_A_PATHWAY	1/31	3.164701e-01	4.229324e-01	3.990105e+00	4.590722e+00	CENPA
c2.cp.v2024.1.Hs.symbols.gmt	PID_AURORA_B_PATHWAY	2/39	8.160069e-02	1.555770e-01	5.438671e+00	1.362886e+01	CBX5;CENPA
c2.cp.v2024.1.Hs.symbols.gmt	PID_BARD1_PATHWAY	1/29	2.994652e-01	4.064505e-01	4.270744e+00	5.149480e+00	BARD1
c2.cp.v2024.1.Hs.symbols.gmt	PID_BETA_CATENIN_NUC_PATHWAY	2/80	2.548781e-01	3.585284e-01	2.590201e+00	3.540727e+00	SMARCA4;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_CIRCADIAN_PATHWAY	1/16	1.782105e-01	2.739278e-01	7.860215e+00	1.355722e+01	WDR5
c2.cp.v2024.1.Hs.symbols.gmt	PID_CMYB_PATHWAY	3/84	8.298436e-02	1.566082e-01	3.513249e+00	8.744839e+00	CREBBP;H2AZ1;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_E2F_PATHWAY	5/73	1.949032e-03	7.437097e-03	6.655834e+00	4.153521e+01	EP300;CREBBP;KAT2B;CBX5;PRMT5
c2.cp.v2024.1.Hs.symbols.gmt	PID_ERA_GENOMIC_PATHWAY	1/64	5.445512e-01	6.184850e-01	1.911825e+00	1.161995e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_ERBB1_DOWNSTREAM_PATHWAY	1/105	7.253504e-01	7.724049e-01	1.158196e+00	3.718975e-01	RPS6
c2.cp.v2024.1.Hs.symbols.gmt	PID_ERB_GENOMIC_PATHWAY	1/15	1.680620e-01	2.620321e-01	8.402920e+00	1.498596e+01	SMARCA4
c2.cp.v2024.1.Hs.symbols.gmt	PID_FANCONI_PATHWAY	1/47	4.385339e-01	5.276964e-01	2.614066e+00	2.154822e+00	H2AX
c2.cp.v2024.1.Hs.symbols.gmt	PID_FOXM1_PATHWAY	3/40	1.262109e-02	3.368204e-02	7.660426e+00	3.349434e+01	CREBBP;EP300;CENPA
c2.cp.v2024.1.Hs.symbols.gmt	PID_FOXO_PATHWAY	3/49	2.174256e-02	5.225421e-02	6.173644e+00	2.363570e+01	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_FRA_PATHWAY	1/37	3.650616e-01	4.650126e-01	3.332716e+00	3.358342e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_HDAC_CLASSIII_PATHWAY	5/26	1.352834e-05	8.718265e-05	2.127979e+01	2.385618e+02	EP300;H1-4;CREBBP;H4C9;KAT2B
c2.cp.v2024.1.Hs.symbols.gmt	PID_HDAC_CLASSI_PATHWAY	6/66	1.485339e-04	8.230314e-04	8.966584e+00	7.903772e+01	EP300;SIRT5;CREBBP;KAT2B;CHD4;PRMT5
c2.cp.v2024.1.Hs.symbols.gmt	PID_HEDGEHOG_GLI_PATHWAY	1/48	4.453991e-01	5.330085e-01	2.558843e+00	2.069553e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_HES_HEY_PATHWAY	2/48	1.158697e-01	1.992226e-01	4.383101e+00	9.446850e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_HIF1_TFPATHWAY	2/66	1.921086e-01	2.906687e-01	3.155695e+00	5.205931e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_HIF2PATHWAY	2/34	6.423185e-02	1.287597e-01	6.277713e+00	1.723393e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_HIV_NEF_PATHWAY	1/35	3.492586e-01	4.508234e-01	3.526439e+00	3.709613e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	PID_HNF3A_PATHWAY	2/44	1.002177e-01	1.797720e-01	4.797050e+00	1.103518e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_IFNG_PATHWAY	2/40	8.523120e-02	1.592246e-01	5.297014e+00	1.304330e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_IL12_STAT4_PATHWAY	1/32	3.248180e-01	4.288189e-01	3.863149e+00	4.344073e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_IL2_PI3K_PATHWAY	1/34	3.412110e-01	4.443916e-01	3.631975e+00	3.905296e+00	RPS6
c2.cp.v2024.1.Hs.symbols.gmt	PID_KIT_PATHWAY	1/52	4.720354e-01	5.534647e-01	2.359398e+00	1.771203e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_MYC_ACTIV_PATHWAY	2/79	2.503576e-01	3.559005e-01	2.623818e+00	3.633634e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_MYC_REPRESS_PATHWAY	2/63	1.789213e-01	2.745354e-01	3.310368e+00	5.696511e+00	DNMT3A;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_NFAT_3PATHWAY	2/53	1.362232e-01	2.289820e-01	3.956091e+00	7.886311e+00	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_NOTCH_PATHWAY	1/59	5.156247e-01	5.910323e-01	2.075999e+00	1.375092e+00	EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_P53_DOWNSTREAM_PATHWAY	3/137	2.337241e-01	3.366555e-01	2.120462e+00	3.082333e+00	CREBBP;SMARCA4;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_P53_REGULATION_PATHWAY	6/59	7.901800e-05	4.644977e-04	1.014505e+01	9.582845e+01	KMT5A;EP300;CREBBP;KAT2B;DAXX;PRMT5
c2.cp.v2024.1.Hs.symbols.gmt	PID_P73PATHWAY	1/79	6.214240e-01	6.791945e-01	1.544787e+00	7.349195e-01	EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_PS1_PATHWAY	1/46	4.315842e-01	5.229502e-01	2.671716e+00	2.245023e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_RB_1PATHWAY	5/65	1.158740e-03	4.710767e-03	7.540420e+00	5.097642e+01	EP300;BRD2;CREBBP;SMARCA4;DNMT1
c2.cp.v2024.1.Hs.symbols.gmt	PID_REG_GR_PATHWAY	3/82	7.846408e-02	1.503607e-01	3.602168e+00	9.167929e+00	CREBBP;SMARCA4;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_RETINOIC_ACID_PATHWAY	3/30	5.666633e-03	1.773371e-02	1.045377e+01	5.407904e+01	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_SMAD2_3NUCLEAR_PATHWAY	3/82	7.846408e-02	1.503607e-01	3.602168e+00	9.167929e+00	CREBBP;KAT2B;EP300
c2.cp.v2024.1.Hs.symbols.gmt	PID_TAP63_PATHWAY	2/54	1.403850e-01	2.330819e-01	3.880449e+00	7.618744e+00	EP300;SSRP1
c2.cp.v2024.1.Hs.symbols.gmt	PID_TCPTP_PATHWAY	1/42	4.029201e-01	4.972205e-01	2.930099e+00	2.663510e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	PID_TGFBR_PATHWAY	1/54	4.848727e-01	5.624524e-01	2.270860e+00	1.643804e+00	DAXX
c2.cp.v2024.1.Hs.symbols.gmt	PID_WNT_NONCANONICAL_PATHWAY	1/32	3.248180e-01	4.288189e-01	3.863149e+00	4.344073e+00	SETDB1
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	3/103	1.309977e-01	2.221598e-01	2.845030e+00	5.782739e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ABC_TRANSPORTER_DISORDERS	3/78	6.976310e-02	1.370065e-01	3.794138e+00	1.010246e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	3/31	6.218311e-03	1.901415e-02	1.008623e+01	5.124062e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	52/66	2.976448e-90	2.157925e-88	4.239655e+02	8.739707e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H2BC26;H3C2;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	3/23	2.630726e-03	9.457567e-03	1.403062e+01	8.334882e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	56/122	3.096531e-77	7.697092e-76	1.026597e+02	1.808544e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;RBBP5;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;WDR5;H2AC20;H4C16;CREBBP;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2AX;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	1/37	3.650616e-01	4.650126e-01	3.332716e+00	3.358342e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	1/42	4.029201e-01	4.972205e-01	2.930099e+00	2.663510e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	3/18	1.267482e-03	5.081610e-03	1.856349e+01	1.238319e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	10/60	2.457331e-09	1.670217e-08	1.780660e+01	3.530014e+02	RPS18;RPS4Y1;RPS8;RPS24;RPS23;RPS17;FAU;RPS2;RPS6;RPS15
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	1/33	3.330646e-01	4.350844e-01	3.744006e+00	4.116230e+00	MCM2
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	2/12	8.990645e-03	2.539565e-02	1.946267e+01	9.169973e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	3/828	9.980015e-01	9.996595e-01	3.276802e-01	6.555079e-04	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	1/58	5.096239e-01	5.856973e-01	2.112260e+00	1.423837e+00	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ADIPOGENESIS	3/110	1.506894e-01	2.436798e-01	2.658387e+00	5.031089e+00	CREBBP;CHD4;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	3/260	6.172824e-01	6.755166e-01	1.097418e+00	5.294258e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_AGGREPHAGY	3/44	1.633205e-02	4.118516e-02	6.920021e+00	2.847330e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	3/11	2.728861e-04	1.388368e-03	3.386859e+01	2.779411e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_AMYLOID_FIBER_FORMATION	55/110	1.586259e-78	4.312643e-77	1.198533e+02	2.147056e+04	H4C5;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;UBA52;H3C12;H3C8;H4C1;H4C9;H2AZ1;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	3/106	1.393214e-01	2.317583e-01	2.761949e+00	5.443723e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	3/308	7.284911e-01	7.731572e-01	9.216492e-01	2.919599e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	3/151	2.795787e-01	3.876378e-01	1.918547e+00	2.445133e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	3/26	3.760283e-03	1.272936e-02	1.223676e+01	6.832102e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	3/24	2.979856e-03	1.062490e-02	1.337704e+01	7.779927e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	3/74	6.153179e-02	1.244946e-01	4.007588e+00	1.117396e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	3/88	9.235118e-02	1.704394e-01	3.347891e+00	7.975201e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APOPTOSIS	5/179	6.801491e-02	1.346685e-01	2.592189e+00	6.967877e+00	UBB;H1-4;UBA52;UBC;H1-0
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	2/13	1.054084e-02	2.929881e-02	1.776895e+01	8.089311e+01	H1-0;H1-4
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_APOPTOTIC_EXECUTION_PHASE	2/52	1.320900e-01	2.231423e-01	4.034728e+00	8.167388e+00	H1-0;H1-4
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	3/307	7.264562e-01	7.726368e-01	9.247458e-01	2.955276e-01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	3/16	8.855502e-04	3.758189e-03	2.131678e+01	1.498421e+02	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	52/68	5.557194e-89	3.453399e-87	3.725207e+02	7.570178e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H2BC26;H3C2;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H2BC9;H3C4;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	3/64	4.312856e-02	9.310633e-02	4.662688e+00	1.465749e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_ATTENUATION_PHASE	3/28	4.654386e-03	1.516598e-02	1.127534e+01	6.054798e+01	UBB;CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	3/55	2.937468e-02	6.760838e-02	5.465653e+00	1.928076e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_AUTOPHAGY	3/158	3.028412e-01	4.103923e-01	1.831224e+00	2.187482e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BACTERIAL_INFECTION_PATHWAYS	3/71	5.567802e-02	1.156083e-01	4.184035e+00	1.208420e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BASE_EXCISION_REPAIR	39/90	5.550994e-52	6.999079e-51	8.050414e+01	9.501134e+03	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AC19;H2AX;H2AC4;H2BC9;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	39/62	9.126624e-61	1.345790e-59	1.767902e+02	2.444063e+04	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2AC6;H2BC8;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H2AC20;H4C16;H4C15;H2AC18;H4C6;H4C12;H4C14;H2BC10;H4C3;H2BC21;H2AC19;H2AX;H2AC4;H2BC9;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	3/146	2.630723e-01	3.689244e-01	1.986137e+00	2.652141e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	1/27	2.820399e-01	3.876378e-01	4.593745e+00	5.814333e+00	CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	3/28	4.654386e-03	1.516598e-02	1.127534e+01	6.054798e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	56/90	1.111352e-87	6.042976e-86	1.983504e+02	3.971358e+04	H4C5;H2AZ2;H2BC12;H2BC6;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;ACTB;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;H4C15;H4C6;H2AC18;H4C12;H4C14;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;H2AX;H2BC9;H3C4;H3C12;H3C8;SMARCA5;H4C1;H4C9;KAT2B;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CALNEXIN_CALRETICULIN_CYCLE	3/26	3.760283e-03	1.272936e-02	1.223676e+01	6.832102e+01	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CARDIAC_CONDUCTION	1/130	7.983898e-01	8.328527e-01	9.328672e-01	2.100428e-01	KAT2B
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CARDIOGENESIS	1/27	2.820399e-01	3.876378e-01	4.593745e+00	5.814333e+00	WDR5
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	3/105	1.365269e-01	2.289820e-01	2.789102e+00	5.553754e+00	UBB;UBA52;UBC
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CD209_DC_SIGN_SIGNALING	2/21	2.663131e-02	6.242641e-02	1.047293e+01	3.797135e+01	CREBBP;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	94/828	8.522652e-71	1.611893e-69	2.241379e+01	3.616259e+03	H2BC6;RPS23;RPS6;RPL21;RPL10L;RPL24;H4C11;RPL31;RPS17;FAU;EHMT2;H2BC14;H2AC20;CREBBP;CBX6;H2BC10;EP300;H3C10;RPL7A;H2AC4;UBA52;H2BC17;H2BC13;H2AC8;RPS4Y1;H2BC12;UBC;H3C14;H2BC3;H3C3;RPL15;H3-3B;H3C2;H4C13;H1-0;H4C15;CBX2;RPL8;H3C11;H2AC19;H3C12;H4C1;RPL29;ASF1A;RPL26;RPL7;H3-4;RPS8;H2AZ2;RPL32;H2BC5;H2BC4;RPS15;H2BC11;RPS18;H2AC6;RPL17;RPL34;H2BC8;H3C13;RPS24;H2BC15;H4C2;RPL27;H4C16;UBB;RPL36AL;H4C12;H3C7;H2BC21;H3C15;H1-4;RPL35;H4C9;H4C4;H2AC7;H4C5;RPS2;H3C6;RPL36;H3C1;RPL3L;H2BC26;H2BC7;RPL35A;H4C6;H2AC18;H4C14;RPL26L1;H4C3;H2AX;H3C4;H3C8;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	5/210	1.140524e-01	1.992226e-01	2.196047e+00	4.767833e+00	EP300;UBB;UBA52;UBC;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	3/101	1.255505e-01	2.141744e-01	2.903229e+00	6.024337e+00	CREBBP;UBB;EP300
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA	5/75	2.196384e-03	8.166044e-03	6.466056e+00	3.957836e+01	EP300;UBB;UBC;UBA52;CREBBP
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_RESPONSE_TO_STARVATION	31/157	4.290794e-29	3.624263e-28	2.446792e+01	1.598208e+03	RPS4Y1;RPL26;RPL7;RPS8;RPS23;RPS2;RPL32;RPS6;RPL21;RPL10L;RPS15;RPL24;RPS18;RPL31;RPL17;RPL34;RPS24;RPL36;RPS17;FAU;RPL15;RPL3L;RPL27;RPL35A;RPL36AL;RPL26L1;RPL8;RPL7A;RPL35;UBA52;RPL29
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELLULAR_SENESCENCE	62/197	2.194852e-73	4.440747e-72	5.860120e+01	9.804132e+03	H4C5;H3-4;H2AZ2;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;EHMT2;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;ASF1A;H4C16;UBB;H1-0;H4C15;H4C6;CBX6;H4C12;H2AC18;H4C14;CBX2;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;H2AC19;H3C10;H2AX;H2AC4;H1-4;H3C4;H2BC9;UBA52;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_CELL_COMMUNICATION	1/155	8.520902e-01	8.773000e-01	7.804601e-01	1.249227e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	1/90	6.694632e-01	7.217261e-01	1.353818e+00	5.432587e-01	ACTB
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_CYCLE	69/694	1.446690e-45	1.678161e-44	1.456684e+01	1.503983e+03	H4C5;PHF8;H3-4;H2AZ2;H2BC12;H2BC6;UBC;DIDO1;H3C14;DAXX;H2BC3;H2BC5;H2BC4;TNPO1;H2BC11;KMT5A;H4C11;H3C6;H2AC6;H2BC8;TP53BP1;H3C3;H3C13;H2BC15;H3C1;H2BC14;H3-3B;ATRX;H3C2;H4C13;H4C2;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;CENPA;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;BARD1;H2AC4;CENPN;H2AX;H3C4;H2BC9;UBA52;H3C12;H3C8;SMARCA5;H4C1;H4C9;H4C4;H2BC17;MCM2;H2AC7;H2BC13;H2AC8
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_CYCLE_CHECKPOINTS	39/291	7.724732e-30	6.788401e-29	1.617496e+01	1.084258e+03	H4C5;H3-4;H2BC12;H2BC6;UBC;H2BC3;H2BC5;H2BC4;H2BC11;H4C11;H2BC8;TP53BP1;H2BC15;H2BC14;H4C2;H2BC26;H4C13;H2BC7;H4C16;UBB;H4C15;H4C6;H4C12;H4C14;CENPA;H2BC10;H4C3;H2BC21;CENPN;H2AX;BARD1;UBA52;H4C1;H4C9;H4C4;H2BC17;MCM2;H2BC13;H2BC9
c2.cp.v2024.1.Hs.symbols.gmt	REACTOME_CELL_CYCLE_MITOTIC	63/561	1.822184e-44	2.058832e-43	1.589595e+01	1.600940e+03	H4C5;PHF8;H3-4;H2AZ2;H2BC12;H2BC6;UBC;H3C14;H2BC3;H2BC5;H2BC4;TNPO1;H2BC11;KMT5A;H4C11;H3C6;H2AC6;H2BC8;H3C13;H3C3;H2BC15;H3C1;H2BC14;H3-3B;H4C2;H3C2;H4C13;H2BC26;H2BC7;H2AC20;H4C16;UBB;H4C15;H4C6;H2AC18;H4C12;H4C14;CENPA;H3C11;H2BC10;H3C7;H4C3;H2BC21;H3C15;EP300;H3C10;H2AC19;H2AC4;CENPN;H2AX;H3C4;H2BC9;UBA52;H3C12;H3C8;H4C1;H4C9;H4C4;H2BC17;MCM2;H2AC7;H2BC13;H2AC8
